X,Y,Type,Latitude,Longitude,Date,Time,Descriptio,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C,RoadType,join_osm_i,join_name,join_ref,join_type,join_onewa,join_bridg,join_maxsp,distance
18046.9357912007,34030.7300411434,Heavy Traffic,1.32403,103.74389,14/2/2018,5:43:00 PM,Heavy Traffic on AYE (towards MCE) at Jurong Town Hall Rd Exit.,JURONG EAST,JE,WEST REGION,WR,expressway,479774980,Exit Ramp #13,,motorway_link,1,0,,5.107098082137275
25901.6604531809,35110.6480393281,Heavy Traffic,1.33380,103.81446,14/2/2018,5:41:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,2.825002894537343
20780.4663802132,46725.9299740744,Heavy Traffic,1.43885,103.76844,14/2/2018,5:37:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Checkpoint Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,134996386,Bukit Timah Expressway,BKE,motorway_link,1,1,,3.461657140253884
32015.6952091181,34411.8910086233,Heavy Traffic,1.32748,103.86940,14/2/2018,5:30:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Lornie Rd and Kallang Way.,GEYLANG,GL,CENTRAL REGION,CR,expressway,37635206,Woodsville Flyover,PIE,motorway,1,1,90,4.880382737130338
30858.8297689196,38313.5779998036,Heavy Traffic,1.36277,103.85901,14/2/2018,5:13:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,1.510669738309078
36049.327800642,41895.7620320633,Heavy Traffic,1.39516,103.90565,14/2/2018,4:56:00 PM,Heavy Traffic on TPE (towards SLE) at Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,32776625,Punggol Interchange,,motorway_link,1,0,50,2.586292025630165
31305.1396562957,34691.5700161446,Heavy Traffic,1.33001,103.86302,14/2/2018,4:05:00 PM,Heavy Traffic on PIE (towards Tuas) at CTE(SLE) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,540558346,Central Expressway,Exit,motorway_link,1,0,,0.332305181245564
28444.5347271292,29678.8500329414,Heavy Traffic,1.28468,103.83731,14/2/2018,4:04:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,0.393498852233002
29188.2961595707,32552.9100546352,Heavy Traffic,1.31067,103.84400,14/2/2018,3:42:00 PM,Heavy Traffic on Bukit Timah Road (towards City) after Newton Circus.,NEWTON,NT,CENTRAL REGION,CR,expressway,16894438,Kampong Java Tunnel,CTE,motorway,1,0,,19.949300303088890
30428.9317021539,33631.1089872177,Heavy Traffic,1.32042,103.85514,14/2/2018,9:38:00 AM,Heavy Traffic on CTE (towards AYE) between PIE(Changi) Exit and Balestier Rd Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,45249366,Moulmein Flyover,CTE,motorway,1,1,90,3.557680285543454
41738.6235117602,38484.3790218084,Heavy Traffic,1.36431,103.95677,14/2/2018,7:54:00 AM,Heavy Traffic on TPE (towards PIE) at Loyang Ave Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,44509044,,,motorway_link,1,0,,1.361171961156914
30680.7638297074,37676.6600297083,Heavy Traffic,1.35701,103.85741,14/2/2018,7:48:00 AM,Heavy Traffic on CTE (towards AYE) at Ang Mo Kio Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,22718052,,,motorway_link,1,0,42,0.130079145417321
37160.8790159106,40725.1800345136,Heavy Traffic,1.38458,103.91564,14/2/2018,7:46:00 AM,Heavy Traffic on TPE (towards PIE) at KPE(ECP) Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,311265005,KPE,Exit,motorway_link,1,0,,2.992392823960646
25784.8887816783,42357.3789770682,Heavy Traffic,1.39934,103.81341,14/2/2018,7:45:00 AM,Heavy Traffic on SLE (towards CTE) between Woodlands Ave 12 Exit and Upper Thomson Rd Exit.,YISHUN,YS,NORTH REGION,NR,expressway,166702718,Seletar Expressway,SLE,motorway,1,0,90,3.865999642000000
40693.4622234123,36040.729960145,Heavy Traffic,1.34221,103.94738,14/2/2018,7:44:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Simei Ave Exit.,TAMPINES,TM,EAST REGION,ER,expressway,34407487,Simei Avenue,Exit,motorway_link,1,0,,1.482400299461136
27415.9865910641,34326.3709570123,Heavy Traffic,1.32671,103.82807,14/2/2018,7:41:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,479181644,Pan-Island Expressway,PIE,motorway,1,0,80,4.962534040396622
42329.1333620455,37814.2189725498,Heavy Traffic,1.35825,103.96208,14/2/2018,7:40:00 AM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.,TAMPINES,TM,EAST REGION,ER,expressway,44436766,,,motorway_link,1,0,50,0.009364947042879
42487.4595945673,37478.7499685561,Heavy Traffic,1.35522,103.96350,14/2/2018,7:38:00 AM,Heavy Traffic on TPE (towards PIE) at Upper Changi Rd North Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,173767903,Tampines Expressway,TPE,motorway,1,0,90,3.837210486943095
10596.9323502045,35410.6090139356,Heavy Traffic,1.33651,103.67694,14/2/2018,7:37:00 AM,Heavy Traffic on PIE (towards Tuas) at Upper Jurong Rd Exit.,WESTERN WATER CATCHMENT,WC,WEST REGION,WR,expressway,479568570,Pan-Island Expressway,PIE,motorway,1,0,,3.151455515401810
25610.7842497528,42709.8400376605,Heavy Traffic,1.40253,103.81185,14/2/2018,7:26:00 AM,Heavy Traffic on SLE (towards BKE) after Upper Thomson Rd Exit,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,166702721,Seletar Expressway,SLE,motorway,1,0,90,6.904059694761129
25837.5243585634,35118.9409913445,Heavy Traffic,1.33388,103.81389,14/2/2018,7:02:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,2.503089462083212
9336.98361286288,34222.6600462349,Heavy Traffic,1.32577,103.66562,14/2/2018,7:02:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.,PIONEER,PN,WEST REGION,WR,expressway,479568578,Upper Jurong Road,,motorway_link,1,0,,9.912517452216147
30494.6811568531,33715.2499743083,Heavy Traffic,1.32118,103.85573,13/2/2018,9:38:00 PM,Heavy Traffic on CTE (towards SLE) between Cairnhill Circle Entrance and Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,23149286,Central Expressway,CTE,motorway,1,0,90,1.805016881486326
30896.9892578462,38428.7300207409,Heavy Traffic,1.36381,103.85935,13/2/2018,8:43:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,0.453556126152181
26107.3287329013,29313.6410198448,Heavy Traffic,1.28138,103.81631,13/2/2018,6:25:00 PM,Heavy Traffic on AYE (towards MCE) between Buona Vista Exit and Lower Delta Rd Exit.,BUKIT MERAH,BM,CENTRAL REGION,CR,expressway,480749012,Ayer Rajah Expressway,AYE,motorway,1,0,90,0.320409769579740
24643.8932544105,44305.8280255601,Heavy Traffic,1.41696,103.80316,13/2/2018,6:03:00 PM,Heavy Traffic on SLE (towards CTE) between Woodlands Ave 2 Exit and Mandai Ave Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480874196,Seletar Expressway,SLE,motorway,1,0,90,8.738957184562336
34997.3879246998,35573.452960101,Heavy Traffic,1.33799,103.89619,13/2/2018,5:55:00 PM,Heavy Traffic on KPE (towards TPE) at Bartley Rd East Exit.,HOUGANG,HG,NORTH-EAST REGION,NER,expressway,32846537,Bartley Road East,Exit,motorway_link,1,0,,9.208551944404224
29200.9610479331,32547.7210518649,Heavy Traffic,1.31062,103.84411,13/2/2018,5:54:00 PM,Heavy Traffic on Bukit Timah Road (towards City) after Newton Circus.,NEWTON,NT,CENTRAL REGION,CR,expressway,16894438,Kampong Java Tunnel,CTE,motorway,1,0,,6.454713699790595
32757.9590816055,30188.8319954438,Heavy Traffic,1.28929,103.87607,13/2/2018,5:52:00 PM,Heavy Traffic on MCE (towards KPE) at ECP (Changi) Exit.,MARINA EAST,ME,CENTRAL REGION,CR,expressway,253945383,Marina Coastal Expressway,MCE,motorway,1,0,80,6.487698162605922
18102.6139010805,34021.5590484529,Heavy Traffic,1.32395,103.74439,13/2/2018,5:51:00 PM,Heavy Traffic on AYE (towards MCE) at Jurong Town Hall Rd Exit.,JURONG EAST,JE,WEST REGION,WR,expressway,479774980,Exit Ramp #13,,motorway_link,1,0,,2.643614752575793
23779.4348695079,44849.6800046658,Heavy Traffic,1.42188,103.79539,13/2/2018,5:47:00 PM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,22823193,,,motorway_link,1,0,,6.635052312522274
6183.19309327828,36629.8709953715,Heavy Traffic,1.34753,103.63728,13/2/2018,5:24:00 PM,Heavy Traffic on AYE (towards Tuas) after Tuas West Dr Exit.,TUAS,TS,WEST REGION,WR,expressway,123267197,Ayer Rajah Expressway,AYE,motorway_link,1,1,,4.461719798633172
20133.8214976029,32728.569988721,Heavy Traffic,1.31226,103.76264,13/2/2018,5:18:00 PM,Heavy Traffic on AYE (towards MCE) between Yuan Ching and Clementi Ave 6 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,75411586,Ayer Rajah Expressway,AYE,motorway,1,0,90,1.023490241549105
21351.4321481325,41439.5200304791,Heavy Traffic,1.39104,103.77358,13/2/2018,5:17:00 PM,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,462871390,,,motorway_link,1,0,50,2.196958786497793
30771.9938537264,38092.0120528203,Heavy Traffic,1.36077,103.85823,13/2/2018,5:06:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 1 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,5.712850315978491
32646.9021494948,33491.4800241212,Heavy Traffic,1.31916,103.87507,13/2/2018,5:03:00 PM,Heavy Traffic on KPE (towards TPE) at PIE(Changi) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,33617347,Aljunied West Flyover,,motorway_link,1,1,,0.956800651434842
20787.3927644134,46491.6020143924,Heavy Traffic,1.43673,103.76851,13/2/2018,4:56:00 PM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,4.622048434347113
30547.5212727674,33761.4410088726,Heavy Traffic,1.32160,103.85621,13/2/2018,3:50:00 PM,Heavy Traffic on CTE (towards SLE) between Kramat Rd Entrance and Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,23149286,Central Expressway,CTE,motorway,1,0,90,2.774494305266208
25853.5500678699,35121.0390236218,Heavy Traffic,1.33390,103.81403,13/2/2018,3:27:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,2.585179104672644
23833.6194341413,44829.3589765409,Heavy Traffic,1.42169,103.79588,13/2/2018,3:00:00 PM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,22823193,,,motorway_link,1,0,,4.858070826464757
25845.848822053,35119.7500021283,Heavy Traffic,1.33388,103.81396,13/2/2018,2:46:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.300585008351189
24041.3918861187,29830.0900341454,Heavy Traffic,1.28605,103.79775,13/2/2018,2:43:00 PM,Heavy Traffic on AYE (towards MCE) before Alexandra Rd Exit,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,75007298,Ayer Rajah Expressway,AYE,motorway,1,0,90,3.036070312920594
31568.9642329786,34601.1599864725,Heavy Traffic,1.32919,103.86539,13/2/2018,2:27:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Thomson Rd and Kallang Way.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,479175247,Pan-Island Expressway,PIE,motorway,1,0,90,8.430102238234483
30764.8050794875,38048.1720115532,Heavy Traffic,1.36037,103.85816,13/2/2018,2:17:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 1 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,2.233008415841255
28843.2743792844,32148.0290121278,Heavy Traffic,1.30701,103.84090,13/2/2018,2:07:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,41895464,Cairnhill Circle,Exit 5,motorway_link,1,0,,2.857281235162654
29298.0616177753,32644.0509867643,Heavy Traffic,1.31150,103.84498,13/2/2018,2:06:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,167681511,,Exit 6,motorway_link,1,0,,23.548346099831026
28442.2087457159,29669.1310542794,Heavy Traffic,1.28459,103.83729,13/2/2018,1:55:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,1.945469708265115
25865.869771211,35114.8909637497,Heavy Traffic,1.33384,103.81414,13/2/2018,1:03:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.572005780035237
31253.1644539732,34936.8199673742,Heavy Traffic,1.33223,103.86255,13/2/2018,9:55:00 AM,Heavy Traffic on CTE (towards AYE) at PIE(Changi) Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,37635199,,,motorway_link,1,0,,2.472914498953495
20782.694040432,32022.979994421,Heavy Traffic,1.30588,103.76847,13/2/2018,9:51:00 AM,Heavy Traffic on AYE (towards MCE) between Clementi Ave 6 Exit and Clementi Ave 2 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,75414323,Ayer Rajah Expressway,AYE,motorway,1,0,90,4.784742014423150
29145.5833697194,32424.1600497983,Heavy Traffic,1.30951,103.84361,13/2/2018,9:48:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) between AMK Ave 1 Exit and Cairnhill Circle Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,15775020,Kampong Java Tunnel,CTE,motorway,1,0,,1.683633726108601
31212.1230797687,34745.6799512919,Heavy Traffic,1.33050,103.86218,13/2/2018,9:15:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Thomson Rd and CTE.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,23162114,Whampoa Flyover,Exit 8B,motorway_link,1,1,,4.634114866264585
18767.8674573404,35848.6209957474,Heavy Traffic,1.34048,103.75036,13/2/2018,8:54:00 AM,Heavy Traffic on PIE (towards Tuas) at Toh Guan Rd Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,105827143,,,motorway_link,1,0,,0.511821016405770
29049.9148316719,30278.1799569438,Heavy Traffic,1.29010,103.84275,13/2/2018,8:52:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.,SINGAPORE RIVER,SR,CENTRAL REGION,CR,expressway,167648618,Chin Swee Tunnel,CTE,motorway,1,0,,14.638311258524867
17985.2257508581,34039.62902855,Heavy Traffic,1.32412,103.74333,13/2/2018,8:43:00 AM,Heavy Traffic on AYE (towards MCE) at Jurong Town Hall Rd Exit.,JURONG EAST,JE,WEST REGION,WR,expressway,75334685,Ayer Rajah Expressway,AYE,motorway,1,0,,2.294696788824251
42407.9986718711,37699.6720494039,Heavy Traffic,1.35721,103.96278,13/2/2018,8:23:00 AM,Heavy Traffic on TPE (towards PIE) between Loyang Ave Exit and PIE Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,32983731,Tampines Expressway,TPE,motorway,1,0,90,11.993928596075577
30835.6321722834,36684.4220137553,Heavy Traffic,1.34804,103.85880,13/2/2018,8:16:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and PIE(Changi) Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,174552484,Central Expressway,CTE,motorway,1,0,90,6.278646465704344
16739.7991408067,34284.4100262889,Heavy Traffic,1.32633,103.73214,13/2/2018,8:05:00 AM,Heavy Traffic on AYE (towards Tuas) between Clementi Ave 2 Exit and Penjuru Rd Exit.,JURONG EAST,JE,WEST REGION,WR,expressway,429040764,Ayer Rajah Expressway,AYE,motorway,1,0,,1.206073876722331
10602.2870191633,35436.191041473,Heavy Traffic,1.33674,103.67699,13/2/2018,8:01:00 AM,Heavy Traffic on PIE (towards Tuas) at Upper Jurong Rd Exit.,WESTERN WATER CATCHMENT,WC,WEST REGION,WR,expressway,479568570,Pan-Island Expressway,PIE,motorway,1,0,,1.129264569570309
14008.5168578333,38583.7110146524,Heavy Traffic,1.36521,103.70760,13/2/2018,7:56:00 AM,Heavy Traffic on KJE (towards PIE) between Sungei Tengah Exit and PIE(Tuas) Exit.,TENGAH,TH,WEST REGION,WR,expressway,536096908,,,motorway_link,1,0,90,2.023628446223291
31804.9440050725,34530.7889759954,Heavy Traffic,1.32856,103.86751,13/2/2018,7:47:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Toa Payoh Lor 1 and Kallang Way.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,37635206,Woodsville Flyover,PIE,motorway,1,1,90,7.158233805474285
41686.4618311945,38500.1480183277,Heavy Traffic,1.36445,103.95630,13/2/2018,7:43:00 AM,Heavy Traffic on TPE (towards PIE) between Sengkang Exit and Loyang Ave Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,173196573,Tampines Expressway,TPE,motorway,1,0,90,8.862168967793998
42287.1521803791,37872.2500217691,Heavy Traffic,1.35877,103.96170,13/2/2018,7:40:00 AM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.,TAMPINES,TM,EAST REGION,ER,expressway,44436766,,,motorway_link,1,0,50,2.939781100721333
42306.6304441389,36981.2299813724,Heavy Traffic,1.35072,103.96187,13/2/2018,7:39:00 AM,Heavy Traffic on PIE (towards Changi Airport) at TPE Exit.,TAMPINES,TM,EAST REGION,ER,expressway,34403033,Tampines Expressway,Exit,motorway_link,1,0,,0.226844943354948
26985.7185152408,34526.7619645197,Heavy Traffic,1.32852,103.82420,13/2/2018,7:36:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Lornie Rd.,NOVENA,NV,CENTRAL REGION,CR,expressway,75525381,Pan-Island Expressway,PIE,motorway,1,0,,6.757923742464721
21390.7034270503,42246.5780512996,Heavy Traffic,1.39834,103.77393,13/2/2018,7:21:00 AM,Heavy Traffic on BKE (towards PIE) after Mandai Rd Exit.,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,478879829,Bukit Timah Expressway,BKE,motorway,1,0,,6.503765019742110
9212.81487694334,34028.9880130103,Heavy Traffic,1.32401,103.66451,13/2/2018,7:19:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.,PIONEER,PN,WEST REGION,WR,expressway,428897151,Upper Jurong Road,,motorway_link,1,0,,5.346856832023093
21322.454300746,44950.7700481703,Heavy Traffic,1.42279,103.77331,13/2/2018,7:18:00 AM,Heavy Traffic on SLE (towards BKE) at BKE(PIE) Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480924749,Seletar Expressway,SLE,motorway,1,0,50,1.074879010224630
25856.7663395256,35121.5699790102,Heavy Traffic,1.33390,103.81406,13/2/2018,7:08:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,3.839962933296791
30679.5495425146,37801.5509493891,Heavy Traffic,1.35814,103.85740,13/2/2018,6:52:00 AM,Heavy Traffic on CTE (towards AYE) before AMK Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,4.407826354170346
30894.0513908055,38415.6800479712,Heavy Traffic,1.36369,103.85932,12/2/2018,9:27:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,1.072354887175263
30420.1729806239,33652.5899594799,Heavy Traffic,1.32062,103.85507,12/2/2018,8:38:00 PM,Heavy Traffic on CTE (towards SLE) after Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,45249367,Moulmein Flyover,CTE,motorway,1,1,90,1.884228805335859
21363.5738934595,41452.8709900042,Heavy Traffic,1.39116,103.77369,12/2/2018,7:11:00 PM,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,462871390,,,motorway_link,1,0,50,2.233020425180126
39046.9191441944,32303.4300287673,Heavy Traffic,1.30841,103.93258,12/2/2018,7:10:00 PM,Heavy Traffic on ECP (towards City) between East Coast Park Carpark H Exit and Still Rd Sth Exit.,BEDOK,BD,EAST REGION,ER,expressway,174262752,East Coast Parkway,ECP,motorway,1,0,90,6.886577220238075
18041.5715670165,34029.5899852559,Heavy Traffic,1.32402,103.74384,12/2/2018,6:50:00 PM,Heavy Traffic on AYE (towards MCE) at Jurong Town Hall Rd Exit.,JURONG EAST,JE,WEST REGION,WR,expressway,479774980,Exit Ramp #13,,motorway_link,1,0,,1.990193642136053
34409.1757307815,30891.7299810395,Heavy Traffic,1.29565,103.89091,12/2/2018,6:39:00 PM,Heavy Traffic on ECP (towards Changi Airport) between Fort Rd Exit and Tg Katong Rd Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,39477474,East Coast Parkway,ECP,motorway,1,0,90,4.202134591083808
23829.4081139109,36792.1799684652,Heavy Traffic,1.34901,103.79584,12/2/2018,6:07:00 PM,Heavy Traffic on PIE (towards Tuas) at BKE(Woodlands) Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,75525376,Pan-Island Expressway,PIE,motorway,1,0,80,1.553478852874253
17412.6189345257,40640.6989986175,Heavy Traffic,1.38381,103.73818,12/2/2018,6:05:00 PM,Heavy Traffic on KJE (towards BKE) at Choa Chu Kang Way Exit.,WESTERN WATER CATCHMENT,WC,WEST REGION,WR,expressway,134209222,Kranji Expressway,KJE,motorway,1,0,90,2.002517183205696
23826.6419662108,44837.4489767211,Heavy Traffic,1.42177,103.79582,12/2/2018,5:52:00 PM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,22823193,,,motorway_link,1,0,,0.058658217491478
31739.6167858883,34539.2619871596,Heavy Traffic,1.32864,103.86692,12/2/2018,5:49:00 PM,Heavy Traffic on PIE (towards Tuas) between Jalan Eunos and CTE(City) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,174552510,Woodsville Flyover,PIE,motorway,1,1,90,1.141092526715800
34986.6265653796,35560.6840425119,Heavy Traffic,1.33787,103.89610,12/2/2018,5:48:00 PM,Heavy Traffic on KPE (towards TPE) at Bartley Rd East Exit.,HOUGANG,HG,NORTH-EAST REGION,NER,expressway,32605145,Kallang-Paya Lebar Expressway,KPE,motorway,1,0,70,7.948014062859893
24644.3940426777,44306.0310346847,Heavy Traffic,1.41696,103.80317,12/2/2018,5:32:00 PM,Heavy Traffic on SLE (towards CTE) between Woodlands Ave 2 Exit and Mandai Ave Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480874196,Seletar Expressway,SLE,motorway,1,0,90,9.219187289162086
24059.0203475266,29820.1890269025,Heavy Traffic,1.28596,103.79791,12/2/2018,5:29:00 PM,Heavy Traffic on AYE (towards MCE) between Buona Vista Exit and Alexandra Rd Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,75007298,Ayer Rajah Expressway,AYE,motorway,1,0,90,0.879223007347092
